continent,location,date,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,icu_patients,hosp_patients,total_tests,new_tests,tests_per_case,total_vaccinations,people_vaccinated,population_x,total_death,positive_rate,year,month,day,weekday,new_deaths_total,new_cases_total,population_y,median_age,aged_65_older,aged_70_older,cases_per_million,deaths_per_million,tests_per_million
Asia,India,2021-02-19,10977387,72330.0,162114,1501.0,1.49,240,322,252677379,1920107,9.5,1645293992,951213177,1393409033,163615,0.00028625435441136186,2021,2,19,4,177092.0,12221622.0,1393409033,18.6,2.581,1.337,8771.022514248334,127.0926166014025,181337.54914448012
Asia,India,2021-02-20,10991651,81466.0,162468,1619.0,1.5,230,331,254041584,1945299,9.1,1650461284,951263816,1393409033,164087,0.00032067978288153015,2021,2,20,5,178711.0,12303088.0,1393409033,18.6,2.581,1.337,8829.48775888982,128.25451519805097,182316.59045086728
Asia,India,2021-02-21,11005850,89129.0,162927,1761.0,1.5,231,310,255214803,1804954,8.8,1657362150,952678279,1393409033,164688,0.0003492313100662895,2021,2,21,6,180472.0,12392217.0,1393409033,18.6,2.581,1.337,8893.452465511611,129.5183221336272,183158.56791205402
Asia,India,2021-02-22,11016434,93249.0,163396,2023.0,1.49,231,297,256626850,1504698,8.4,1664786038,954257234,1393409033,165419,0.0003633641608428736,2021,2,22,0,182495.0,12485466.0,1393409033,18.6,2.581,1.337,8960.373949291026,130.97015713116883,184171.94371668753
Asia,India,2021-02-23,11030176,103558.0,164110,2104.0,1.49,228,274,257806986,1663742,8.0,1671163877,954313669,1393409033,166214,0.0004016881063106645,2021,2,23,1,184599.0,12589024.0,1393409033,18.6,2.581,1.337,9034.693834943726,132.48012294176078,185018.885262243
Asia,India,2021-02-24,11046914,96982.0,164623,2263.0,1.5,245,264,259207108,1541299,7.6,1677030680,956363985,1393409033,166886,0.0003741486903977957,2021,2,24,2,186862.0,12686006.0,1393409033,18.6,2.581,1.337,9104.294359773969,134.10419738537752,186023.7029193997
Asia,India,2021-02-25,11063491,115736.0,165101,2624.0,1.5,241,242,260618866,1923131,7.1,1681517744,957047881,1393409033,167725,0.00044408143499480963,2021,2,25,3,189486.0,12801742.0,1393409033,18.6,2.581,1.337,9187.353961986264,135.98734866246556,187036.87131903355
Asia,India,2021-02-26,11079979,126789.0,165547,2767.0,1.5,248,242,262003415,1826490,6.8,1687048487,958033046,1393409033,168314,0.000483921173317531,2021,2,26,4,192253.0,12928531.0,1393409033,18.6,2.581,1.337,9278.345908354679,137.97312594284008,188030.51278913303
Asia,India,2021-02-27,11096731,131968.0,166177,2812.0,1.5,259,260,263476625,1808344,6.5,1693177165,958462316,1393409033,168989,0.0005008717566501393,2021,2,27,5,195065.0,13060499.0,1393409033,18.6,2.581,1.337,9373.054638436523,139.99119811935367,189087.78309893445
Asia,India,2021-02-28,11112241,145384.0,166862,2771.0,1.5,281,261,264972022,1865428,6.2,1695886196,959602131,1393409033,169633,0.0005486767957712909,2021,2,28,6,197836.0,13205883.0,1393409033,18.6,2.581,1.337,9477.391553553967,141.97984605716275,190160.97622786116
Asia,India,2021-01-03,11124527,152879.0,167642,3293.0,1.49,273,232,266538416,1474606,5.9,1696048044,960091888,1393409033,170935,0.0005735721037675859,2021,1,3,6,201129.0,13358762.0,1393409033,18.6,2.581,1.337,9587.107363039464,144.34311479018524,191285.12137325868
Asia,India,2021-02-03,11139516,168912.0,168436,3645.0,1.49,281,226,267894549,1850110,5.6,1702679391,961022242,1393409033,172081,0.0006305167485882664,2021,2,3,2,204774.0,13527674.0,1393409033,18.6,2.581,1.337,9708.32948518714,146.95900137745124,192258.36969294286
Asia,India,2021-03-03,11156923,161736.0,169275,3498.0,1.49,295,212,269414035,1983804,5.4,1710023580,961693778,1393409033,172773,0.0006003250721514935,2021,3,3,2,208272.0,13689410.0,1393409033,18.6,2.581,1.337,9824.401647897168,149.46939130399625,193348.85063860498
Asia,India,2021-04-03,11173761,184372.0,170179,3523.0,1.48,314,208,271053392,1864594,5.3,1710398811,962283459,1393409033,173702,0.0006802054703672552,2021,4,3,5,211795.0,13873782.0,1393409033,18.6,2.581,1.337,9956.718861029516,151.9977228395074,194525.3587286024
Asia,India,2021-05-03,11192045,200739.0,171058,3689.0,1.47,321,213,272705103,1875515,5.2,1720173263,962616766,1393409033,174747,0.0007361028370635221,2021,5,3,0,215484.0,14074521.0,1393409033,18.6,2.581,1.337,10100.78208671983,154.64518665855383,195710.73284408657
Asia,India,2021-06-03,11210799,217353.0,172085,3417.0,1.45,327,227,274445653,1693093,5.1,1723371281,962967313,1393409033,175502,0.0007919710063689732,2021,6,3,3,218901.0,14291874.0,1393409033,18.6,2.581,1.337,10256.768588064693,157.09744577204847,196959.8635435285
Asia,India,2021-07-03,11229398,234692.0,173123,3449.0,1.42,328,206,276199222,1693094,4.9,1727912049,963517480,1393409033,176572,0.0008497199894357414,2021,7,3,5,222350.0,14526566.0,1393409033,18.6,2.581,1.337,10425.198671724127,159.5726701450198,198218.33751525564
Asia,India,2021-08-03,11244786,261394.0,174308,3780.0,1.4,338,192,277918810,1693095,4.9,1729729648,963841804,1393409033,178088,0.0009405408723504537,2021,8,3,1,226130.0,14787960.0,1393409033,18.6,2.581,1.337,10612.791829088135,162.28544142070305,199452.42453441164
Asia,India,2021-09-03,11262707,273802.0,175649,3980.0,1.37,345,184,279321177,1869223,4.8,1736068837,964304634,1393409033,179629,0.0009802407498805577,2021,9,3,4,230110.0,15061762.0,1393409033,18.6,2.581,1.337,10809.289765814228,165.1417455681156,200458.85334805347
Asia,India,2021-10-03,11285561,259167.0,177150,3915.0,1.34,378,190,280979877,2008296,4.7,1738650284,964818498,1393409033,181065,0.0009223685438512737,2021,10,3,6,234025.0,15320929.0,1393409033,18.6,2.581,1.337,10995.284684651531,167.95140153221612,201649.2432197402
Asia,India,2021-11-03,11308846,295158.0,178769,4187.0,1.31,390,183,282703789,2055010,4.7,1743931966,965336168,1393409033,182956,0.0010440539231683238,2021,11,3,2,238212.0,15616087.0,1393409033,18.6,2.581,1.337,11207.109061420875,170.95626220186847,202886.433419583
Asia,India,2021-12-03,11333728,314644.0,180530,4077.0,1.29,406,181,284471979,2061683,4.7,1747936912,965531308,1393409033,184607,0.0011060632442817856,2021,12,3,4,242289.0,15930731.0,1393409033,18.6,2.581,1.337,11432.917845882803,173.8821797920697,204155.4003618979
